name,barcode,quantityUnitType,salesPrice,productDesc,category,brand,productImg
Жев. мар. КрутФрут Змейка 70 г.,4620017454052,pcs,170,,,,
Жев. мар. КрутФрут Динозаврики 70 г.,4620017454076,pcs,140,,,,
Жев. мар. HIPPO BONDI & FRIENDS с витам 70 г.,4620017455554,pcs,145,,,,
Жев. мар. КрутФрут Крокодильчики  70 г.,4620017451747,pcs,185,,,,
Жев. мар. КрутФрут Веселые бутылочки  70 г.,4620017451754,pcs,140,,,,
Жев. мар. КрутФрут Змейка в кислой посыпке  70 г.,4690329009424,pcs,195,,,,
Жев. мар. КрутФрут Червячки 70 г.,4690329013469,pcs,180,,,,
Жев. мар. КрутФрут Колечки со вкус. персика 70 г.,4680167310349,pcs,170,,,,
Семечки Джин 350 гр.,4630007400440,pcs,"1,300",,,,
Семечки Джин. Караван орехов 50 гр.,4630007400242,pcs,215,,,,
Семечки Джин. Караван орехов 90 гр.,4630007400266,pcs,375,,,,
Семечки Джин. Караван орехов 150 гр.,4630007401423,pcs,585,,,,
Арахис Караван Стандарт 90 гр.,4630007400976,pcs,290,,,,
Джин Арахис 130 гр. соленый.,4630007401805,pcs,495,,,,
Семечки Мастер жарки 70 гр.,4630007400600,pcs,170,,,,
Семечки Мастер жарки 140 гр.,4630007400570,pcs,320,,,,
Семечки Мастер жарки 250 гр.,4630007400617,pcs,500,,,,
Сухарики Кириешки красная икра ржан 40гр,4607010749286,pcs,95,,,,
Сухарики Шашлык ржан 40гр,4690329000476,pcs,95,,,,
Сухарики Курица ржан 40гр,4607010740085,pcs,95,,,,
Сухарики Казы ржан 40гр,4607120850865,pcs,95,,,,
Сухарики Ветчина сыр ржан 100гр,4690329003125,pcs,210,,,,
Сухарики Шашлык+кетчуп ржан 60гр,4690329003378,pcs,235,,,,
Сухарики Чеснок+сырный соус бород 60гр,4690329005259,pcs,235,,,,
Сухарики Болжау Курица гриль100гр,4690329002920,pcs,180,,,,
Сухарики Макс охотничьи колбаски 40гр,4607010748616,pcs,95,,,,
Чипсы Болжау Краб 45гр,4690329002968,pcs,195,,,,
Снеки Воздушные Чипсоны Говяд специи 40гр,4670161191006,pcs,190,,,,
Сухарики Сметана 30гр,4690388104566,pcs,135,,,,
Сухарики Телятина 30гр,4690388105532,pcs,135,,,,
Чипсы Kraks Barbeque 12*45гр,8887290103053 8887290523011,pcs,655,,,,
Чипсы Kraks Cheese 12*45гр,8887290524018,pcs,655,,,,
Чипсы Kraks Original 12*45гр,8887290521017,pcs,655,,,,
Чипсы Kraks Sour Cream&onion12*45гр,8887290522014,pcs,655,,,,
Чипсы Kraks Sour Cream&onion14*160гр,8887290522021,pcs,"1,510",,,,
Чипсы Kraks Paprika 14*160гр,8887290526029,pcs,"1,510",,,,
Чипсы Kraks Original 14*160гр,8887290521024,pcs,"1,510",,,,
Чипсы Kraks Crab14*160гр,8887290527477,pcs,"1,510",,,,
Чипсы Kraks Cheese 14*160гр,8887290524025,pcs,"1,510",,,,
Чипсы Kraks Barbeque 14*160гр,8887290523028,pcs,"1,510",,,,
Яйцо подарочные Lucky Girl для мальч 1-6,4870214760269,pcs,"1,535",,,,
Яйцо подарочные Lucky Girl для девоч 1-6,4870214760276,pcs,"1,535",,,,
Лейз Рифленые Лобстер 70г,4690388121020,pcs,535,,,,
Лейз Соль70г 25Х ДСП,4690388121044,pcs,525,,,,
Лейз Молосольн огур укроп140г,4690388117870,pcs,930,,,,
Хрустим Чиабатта Олив АромТр 55 г.,4690388117047,pcs,200,,,,
Хрустим Чиабатта ПармскВетчина  55 г.,4690388117023,pcs,220,,,,
Хрустим Багет Сметана Зелень 100 г.,2500409350013,pcs,,,,,
Сухарики Flint Краб 60гр,4870209741693 4870254130541,pcs,240,,,,
Сухарики Flint Красная икра 60гр,4870209741716,pcs,210,,,,
Сухарики Flint Салями 60гр,4870209742959,pcs,195,,,,
Сухарики Flint Сметана Зелень 60гр,4870209741679,pcs,230,,,,
Сухарики Flint Сыр 60гр,4870209741686 4870254130695,pcs,240,,,,
Сухарики Flin Шашлык 60гр,4870209741709,pcs,230,,,,
Сухарики Flin Колбаски гриль 100гр,4870209747183,pcs,360,,,,
Сухарики Flin Креветки100гр,4870209747206,pcs,330,,,,
Сухарики Flin Краб 100гр,4870209744595 4870254130558,pcs,390,,,,
Сухарики Flin Сыр100гр,4870209744502 4870254130701,pcs,390,,,,
Сухарики Flin Шашлык100гр,4870209744564,pcs,330,,,,
Сухарики Flin Красная Икра100гр,4870209741334,pcs,330,,,,
Сухарики Flin Салями100гр,4870209744533,pcs,335,,,,
Ядро Big Bob 50гр,4870209742638,pcs,220,,,,
Ядро Big Bob 90гр,487020974885 4870209744885,pcs,360,,,,
Арахис хрустящ Big Bob колбаски Вкус Германии 80гр,4870209746919,pcs,370,,,,
Арахис хрустящ Big Bob 110гр,4870209741792,pcs,480,,,,
Арахис хрустящ Big Bob гриль110гр,4870209745523,pcs,480,,,,
Арахис хрустящ Big Bob сыр110гр,4870209745493,pcs,480,,,,
Арахис хрустящ Big Bob Вкус Италии110гр,4870209745530,pcs,480,,,,
Арахис хрустящ Big Bob Вкус Грузии110гр,4870209744403,pcs,480,,,,
Арахис хрустящ Big Bob Вкус Казахстана110гр,4870209744397,pcs,480,,,,
Арахис хрустящ Big Bob Вкус Украины 50гр,4870209744830,pcs,240,,,,
Арахис хрустящ Big Bob Вкус Японии 50гр,4870209743598 4870254131289,pcs,255,,,,
Арахис хрустящ Big Bob Вкус Грузии 50гр,4870209743581 4870254131173,pcs,255,,,,
Арахис хрустящ Big Bob Вкус  Казахстана 50гр,4870209743574 4870254131234,pcs,255,,,,
Арахис хрустящ Big Bob Вкус Тайланда 50гр,4870209746483 4870254131296,pcs,255,,,,
Фисташка Big Bob 90гр,4870209741228,pcs,"1,300",,,,
Фисташка Big Bob 50гр,4870209741143,pcs,815,,,,
Морские Полосатик 60гр,4870209746780,pcs,"1,030",,,,
Картофельные чипсы в тубе Grizzly  со вкусом BB Q130 гр,6917554960299,pcs,"1,415",,,,
Картофельные чипсы в тубе Grizzly Оригинал130 гр,6975478921154,pcs,"1,195",,,,
Картофельные чипсы в тубе Grizzly Паприка130 гр,6975478921178,pcs,"1,415",,,,
Картофельные чипсы в тубе Grizzly Сыр130 гр,6975478921161,pcs,"1,415",,,,
Лейз Риф Пряная Креветка 90г 24хДСП,4690388117917,pcs,670,,,,
Лейз Сырные ассорти с медом 90г 24хДСП,4690388117931,pcs,670,,,,
Сухарики Хрустим  Краб сыр Томат,2500502020011 4690388008079,pcs,240,,,,
NEW Фигурные завтраки Хит колечки DUO карамельные шок 200 гр.,4870213403471,pcs,410,,,,
NEW Фигурные завтраки Хит шарики кукурузные 200 гр,4870213403556,pcs,410,,,,
NEW Фигурные завтраки Хит колечки  шоколад 200 гр.,4870213402986,pcs,420,,,,
Воздушный рис в карам Вкусно Мама ROBOMAN 70гр,4607975460035,pcs,"1,160",,,,
Воздушный рис Куколка Вкусно Мама 70гр,4607975460097,pcs,"1,160",,,,
Кукурузные Шарики Мультикар Вкусно Мама 50гр,4607975460295,pcs,"1,160",,,,
Кукурузные Шарики Космо Боты Вкусно Мама 50гр,4640012110425,pcs,"1,160",,,,
Чипсы LAVA LAVA Эу Пацан со вкус Сыра 50гр,4670232800035,pcs,465,,,,
Чипсы LAVA LAVA Эу Пацан со вкус Сметана лук 50гр,4670232800073,pcs,465,,,,
Чипсы LAVA LAVA Эу Пацан со вкус Краба 50гр,4670232800011,pcs,465,,,,
Чипсы LAVA LAVA Крабо-Ниндзя 50гр,4630199900070,pcs,490,,,,
Чипсы LAVA LAVA Кетчупная Лава 50гр,4630199900285,pcs,465,,,,
Чипсы LAVA LAVA Дикий Шашлык 50гр,4630199900605,pcs,465,,,,
Чипсы LAVA LAVA  Сыро монстры 50гр,4630199900049,pcs,490,,,,
Чипсы LAVA LAVA  Сметана зелень 50гр,4630199900124,pcs,490,,,,
Жев. мар. КрутФрут Глаз 70 г.,4680167310387,pcs,170,,,,
Морская сушен рыбка Янтарная 36гр,4870209742263,pcs,490,,,,
Морские сушен Кальмары 36гр,4870209742171 4870209742157,pcs,545,,,,
Морская сушен Треска 36гр,4870209742737,pcs,490,,,,
Морские сушен Путассу Северная 36гр,4870209742232,pcs,490,,,,
Морская сушен Желтый Полосатик 36гр,4870209742652,pcs,575,,,,
Морские сушен Анчоусы 36гр,4870209742126 4870254131456,pcs,490,,,,
Сухарики Flin Креветки 60гр,4870209747190,pcs,220,,,,
Сухарики Flin Колбаски гриль 60гр,4870209747176,pcs,225,,,,
Сухарики Flin Красная Икра 115гр,2500505590016,pcs,305,,,,
Сухарики Flin сметана и зелень  100гр,4870209744625,pcs,330,,,,
Кукурузные Палочки Вкусно Мама 90гр,4607975460219,pcs,380,,,,
Жевательная конфета Мультифрукт Влад А4 10гр,4680018435467,pcs,90,,,,
Набор Наклеек Влад А4,4610103331541,pcs,755,,,,
Чипсы LAVA LAVA Эу Пацан со вкусом Шашлык 50гр,4670232800059,pcs,465,,,,
Каша Моментальная LAVA LAVA с молоком и шоколадом 35гр,4630199901046,pcs,225,,,,
Каша Моментальная LAVA LAVA с молоком и клубникой 35гр,4630199901114,pcs,225,,,,
Сухарики Flint Сыр 190гр,4870209742935 4870254130718,pcs,660,,,,
Сухарики Flint Краб 190гр,4870209744267 4870254130565,pcs,660,,,,
Сухарики Flint сметана и зелень  190гр,4870209746490 4870254130671,pcs,660,,,,
Арахис хрустящ Big Bob 50гр,4870209741778,pcs,250,,,,
Арахис хрустящ Big Bob колбаски гриль 50гр,4870209745516,pcs,250,,,,
Арахис хрустящ Big Bob  80гр,4870209741785,pcs,415,,,,
Чипсы Лейз Краб 90гр,4690388107871,pcs,470,,,,
Чипсы Лейз Сметана зелень 90гр,4690388107765,pcs,470,,,,
Хрустим Королевский краб 100гр,469038805617,pcs,520,,,,
Лейз Сыр 140г 19Х ДСП,2500709220016,pcs,910,,,,
Сухарики Flint Шашлык 190гр,4870209742928 4870254130756,pcs,660,,,,
Арахис хрустящ Big Bob Вкус Италии 50гр,4870209743604 4870254131203,pcs,255,,,,
Попкорн Карамельный Izi Corm 80 г.,4870235681314,pcs,325,,,,
Попкорн Карамельный Izi Corm 80 г.(прозрачная упаковка ),4870235681451 4870002961106,pcs,325,,,,
Хрустим Барная стейк и черный перец 140гр,4690388123277,pcs,520,,,,
Хрустим Барная сырные палочки 140гр,4690388123291,pcs,520,,,,
Чипсы FAN картофельные 65/20 красная икра,4607015236415,pcs,290,,,,
Чипсы FAN картофельные 65/20 сыр,4607015236439,pcs,315,,,,
Чипсы FAN картофельные 120/10 сметана лук,4607015237566,pcs,560,,,,
Чипсы FAN картофельные 120/10 сыр,4607015237573,pcs,560,,,,
Чипсы FAN картофельные 65/20 краб КА,4670161191341,pcs,310,,,,
Чипсы FAN картофельные 120/10 Краб КА,4670161191358,pcs,560,,,,
Сухарики кириешки ржан 60+25мл/30 Стейк+барбекю соус,4690329005808,pcs,240,,,,
Сухарики кириешки ржан 60+25мл/30 Сыр+семгам+тартар,4690329005266,pcs,240,,,,
Сухарики Болжау ржан 40/60 Курица гриль,4690329002876,pcs,90,,,,
Кукурузная палочка Сластена 120 гр. MASK,4870069002255,pcs,465,,,,
Зефир Сластена клубника 75 гр,4870069001746,pcs,370,,,,
Зефир Сластена Buble75 гр,4870069001944,pcs,370,,,,
Попкорн Карамельный Нямка в проз 80 г.,4870205311364,pcs,325,,,,
Попкорн Карамельный Нямка в проз 120 г.,4870205311371,pcs,455,,,,
Попкорн Микс Нямка в проз 200 г.,4870205311739,pcs,945,,,,
Крекер кириешки Снекиты 60гр Пицца КА,4690329016446,pcs,160,,,,
Морские  Анчоусы 60гр,4870209746728,pcs,760,,,,
Морские  кольца кальмары 70гр,4870209743710,pcs,925,,,,
Морские Путассу Северная 70г,4870209742249,pcs,925,,,,
Чипсы Лейз Молод Зеленый Лук 90г 36X,4690388108045,pcs,470,,,,
Чипсы Лейз Гуакамоле по мексике125г 19,4690388118129,pcs,770,,,,
